study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
BlurtonJones_2002,BlurtonJones_2002_f1,BlurtonJones_2002_f1__26,both,11.956856702619413,NA,NA,NA,NA,tubers,g/h,1028.3018867924525,NA,NA,NA,NA
BlurtonJones_2002,BlurtonJones_2002_f1,BlurtonJones_2002_f1__27,both,12.996918335901386,NA,NA,NA,NA,tubers,g/h,1089.6226415094338,NA,NA,NA,NA
BlurtonJones_2002,BlurtonJones_2002_f1,BlurtonJones_2002_f1__28,both,12.950693374422187,NA,NA,NA,NA,tubers,g/h,1273.5849056603765,NA,NA,NA,NA
BlurtonJones_2002,BlurtonJones_2002_f1,BlurtonJones_2002_f1__29,both,13.55161787365177,NA,NA,NA,NA,tubers,g/h,1089.6226415094338,NA,NA,NA,NA
BlurtonJones_2002,BlurtonJones_2002_f1,BlurtonJones_2002_f1__30,both,13.944530046224962,NA,NA,NA,NA,tubers,g/h,1400.9433962264147,NA,NA,NA,NA
BlurtonJones_2002,BlurtonJones_2002_f1,BlurtonJones_2002_f1__31,both,15.007704160246533,NA,NA,NA,NA,tubers,g/h,377.3584905660373,NA,NA,NA,NA
BlurtonJones_2002,BlurtonJones_2002_f1,BlurtonJones_2002_f1__32,both,14.984591679506934,NA,NA,NA,NA,tubers,g/h,787.7358490566037,NA,NA,NA,NA
BlurtonJones_2002,BlurtonJones_2002_f1,BlurtonJones_2002_f1__33,both,14.961479198767332,NA,NA,NA,NA,tubers,g/h,962.2641509433961,NA,NA,NA,NA
BlurtonJones_2002,BlurtonJones_2002_f1,BlurtonJones_2002_f1__34,both,14.938366718027737,NA,NA,NA,NA,tubers,g/h,1014.150943396226,NA,NA,NA,NA
BlurtonJones_2002,BlurtonJones_2002_f1,BlurtonJones_2002_f1__35,both,14.938366718027737,NA,NA,NA,NA,tubers,g/h,1415.0943396226417,NA,NA,NA,NA
BlurtonJones_2002,BlurtonJones_2002_f1,BlurtonJones_2002_f1__36,both,15.932203389830509,NA,NA,NA,NA,tubers,g/h,2037.7358490566035,NA,NA,NA,NA
BlurtonJones_2002,BlurtonJones_2002_f1,BlurtonJones_2002_f1__37,both,9.992295839753465,NA,NA,NA,NA,tubers,g/h,367.9245283018863,NA,NA,NA,NA
