study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
Hawkes_1995,Hawkes_1995_ekwa_rates_g.h,Hawkes_1995_ekwa_rates_g.h_19,female,13.6,NA,NA,NA,NA,tubers,g/h,484,274.3428511917159,NA,NA,NA
Hawkes_1995,Hawkes_1995_tin_measured_Tafabe_rates_g.h,Hawkes_1995_tin_measured_Tafabe_rates_g.h_19,female,13.6,NA,NA,NA,NA,fruits,g/h,844,124.45079348883237,NA,NA,NA
Hawkes_1995,Hawkes_1995_tin_measured_Ondishibe_rates_g.h,Hawkes_1995_tin_measured_Ondishibe_rates_g.h_19,female,13.6,NA,NA,NA,NA,fruits,g/h,2040,NA,NA,NA,NA
Hawkes_1995,Hawkes_1995_Tafabe_stashing_rates_g.h,Hawkes_1995_Tafabe_stashing_rates_g.h_19,female,13.6,NA,NA,NA,NA,fruits,g/h,308,11.313708498984761,NA,NA,NA
Hawkes_1995,Hawkes_1995_Ondishibe_stashing_rates_g.h,Hawkes_1995_Ondishibe_stashing_rates_g.h_19,female,13.6,NA,NA,NA,NA,fruits,g/h,588,NA,NA,NA,NA
Hawkes_1995,Hawkes_1995_tin_measured_Tafabe_rates_g.h,Hawkes_1995_tin_measured_Tafabe_rates_g.h_122,male,14,NA,NA,NA,NA,fruits,g/h,1025,22.627416997969522,NA,NA,NA
Hawkes_1995,Hawkes_1995_Tafabe_stashing_rates_g.h,Hawkes_1995_Tafabe_stashing_rates_g.h_122,male,14,NA,NA,NA,NA,fruits,g/h,32,55.42562584220407,NA,NA,NA
Hawkes_1995,Hawkes_1995_Ondishibe_stashing_rates_g.h,Hawkes_1995_Ondishibe_stashing_rates_g.h_122,male,14,NA,NA,NA,NA,fruits,g/h,0,NA,NA,NA,NA
Hawkes_1995,Hawkes_1995_ekwa_rates_g.h,Hawkes_1995_ekwa_rates_g.h_317,male,14,NA,NA,NA,NA,tubers,g/h,229,148.95636945092343,NA,NA,NA
Hawkes_1995,Hawkes_1995_tin_measured_Tafabe_rates_g.h,Hawkes_1995_tin_measured_Tafabe_rates_g.h_317,male,14,NA,NA,NA,NA,fruits,g/h,923,31.112698372208094,NA,NA,NA
Hawkes_1995,Hawkes_1995_Tafabe_stashing_rates_g.h,Hawkes_1995_Tafabe_stashing_rates_g.h_317,male,14,NA,NA,NA,NA,fruits,g/h,33,53.665631459994955,NA,NA,NA
Hawkes_1995,Hawkes_1995_Ondishibe_stashing_rates_g.h,Hawkes_1995_Ondishibe_stashing_rates_g.h_317,male,14,NA,NA,NA,NA,fruits,g/h,0,NA,NA,NA,NA
Hawkes_1995,Hawkes_1995_Tafabe_stashing_rates_g.h,Hawkes_1995_Tafabe_stashing_rates_g.h_119,male,14,NA,NA,NA,NA,fruits,g/h,29,41.01219330881976,NA,NA,NA
Hawkes_1995,Hawkes_1995_Ondishibe_stashing_rates_g.h,Hawkes_1995_Ondishibe_stashing_rates_g.h_119,male,14,NA,NA,NA,NA,fruits,g/h,0,NA,NA,NA,NA
Hawkes_1995,Hawkes_1995_ekwa_rates_g.h,Hawkes_1995_ekwa_rates_g.h_316,male,14,NA,NA,NA,NA,tubers,g/h,271,NA,NA,NA,NA
Hawkes_1995,Hawkes_1995_tin_measured_Tafabe_rates_g.h,Hawkes_1995_tin_measured_Tafabe_rates_g.h_316,male,14,NA,NA,NA,NA,fruits,g/h,965,NA,NA,NA,NA
Hawkes_1995,Hawkes_1995_tin_measured_Ondishibe_rates_g.h,Hawkes_1995_tin_measured_Ondishibe_rates_g.h_316,male,14,NA,NA,NA,NA,fruits,g/h,977,NA,NA,NA,NA
Hawkes_1995,Hawkes_1995_Tafabe_stashing_rates_g.h,Hawkes_1995_Tafabe_stashing_rates_g.h_316,male,14,NA,NA,NA,NA,fruits,g/h,0,0,NA,NA,NA
Hawkes_1995,Hawkes_1995_ekwa_rates_g.h,Hawkes_1995_ekwa_rates_g.h_125,male,15,NA,NA,NA,NA,tubers,g/h,2145,NA,NA,NA,NA
Hawkes_1995,Hawkes_1995_tin_measured_Tafabe_rates_g.h,Hawkes_1995_tin_measured_Tafabe_rates_g.h_125,male,15,NA,NA,NA,NA,fruits,g/h,1248,48,NA,NA,NA
Hawkes_1995,Hawkes_1995_tin_measured_Ondishibe_rates_g.h,Hawkes_1995_tin_measured_Ondishibe_rates_g.h_125,male,15,NA,NA,NA,NA,fruits,g/h,2033,NA,NA,NA,NA
Hawkes_1995,Hawkes_1995_Tafabe_stashing_rates_g.h,Hawkes_1995_Tafabe_stashing_rates_g.h_125,male,15,NA,NA,NA,NA,fruits,g/h,217,56,NA,NA,NA
Hawkes_1995,Hawkes_1995_Tafabe_stashing_rates_g.h,Hawkes_1995_Tafabe_stashing_rates_g.h_318,male,17,NA,NA,NA,NA,fruits,g/h,39,55.15432893255071,NA,NA,NA
