study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,raw_se,adult_return,adult_sd,adult_se,pooled,resource_cat,scaled_return,scaled_se
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven916,1,17,none,NA,NA,NA,game,kg,3.63,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.02574468085106383,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven899,1,15,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven953,1,14,none,NA,NA,NA,game,kg,6.0465116,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.0428830609929078,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven907,1,13,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven935,1,17,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven925,1,17,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven878,1,19,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven889,1,17,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven902,1,12,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven951,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven923,1,17,none,NA,NA,NA,game,kg,18.8,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.13333333333333333,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven916,1,17,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven919,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven916,1,17,none,NA,NA,NA,game,kg,3.6,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.025531914893617023,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven923,1,17,none,NA,NA,NA,game,kg,12.046512,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.08543625531914893,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven899,1,15,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven916,1,17,none,NA,NA,NA,game,kg,37.6,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.26666666666666666,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven897,1,18,none,NA,NA,NA,game,kg,4.89,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.03468085106382979,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven899,1,15,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven916,1,17,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven899,1,15,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven878,1,19,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven916,1,17,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven878,1,19,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven910,1,16,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven899,1,15,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven929,1,16,none,NA,NA,NA,game,kg,6.0465116,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.0428830609929078,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven893,1,17,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven923,1,17,none,NA,NA,NA,game,kg,26,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.18439716312056736,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven878,1,19,none,NA,NA,NA,game,kg,3.6,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.025531914893617023,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven953,1,14,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven962,1,12,none,NA,NA,NA,game,kg,6.0465116,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.0428830609929078,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven899,1,15,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven953,1,14,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven962,1,12,none,NA,NA,NA,game,kg,0.9,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.006382978723404256,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven978,1,16,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven929,1,16,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven935,1,17,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven935,1,17,none,NA,NA,NA,game,kg,2.45,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.017375886524822696,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven978,1,16,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven978,1,16,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven929,1,16,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven935,1,17,none,NA,NA,NA,game,kg,141,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,1,game,1,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven902,1,12,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven897,1,18,none,NA,NA,NA,game,kg,21.25,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.15070921985815602,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven897,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven899,1,15,none,NA,NA,NA,game,kg,18.8,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.13333333333333333,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven897,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven897,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven916,1,17,none,NA,NA,NA,game,kg,37.6,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.26666666666666666,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven878,1,19,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven878,1,19,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven889,1,17,none,NA,NA,NA,game,kg,28.5,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.20212765957446807,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven951,1,18,none,NA,NA,NA,game,kg,8.6,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.06099290780141844,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven952,1,15,none,NA,NA,NA,game,kg,4.89,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.03468085106382979,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven929,1,16,none,NA,NA,NA,game,kg,32.8,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.23262411347517728,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven916,1,17,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven916,1,17,none,NA,NA,NA,game,kg,25.753488,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.1826488510638298,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven917,1,10,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven881,1,7,none,NA,NA,NA,game,kg,4.3,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.03049645390070922,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven880,1,10,none,NA,NA,NA,game,kg,4.3,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.03049645390070922,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven899,1,15,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven916,1,17,none,NA,NA,NA,game,kg,18.8,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.13333333333333333,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven907,1,13,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven907,1,13,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven882,1,11,none,NA,NA,NA,game,kg,6.0465116,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.0428830609929078,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven897,1,18,none,NA,NA,NA,game,kg,18.8,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.13333333333333333,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven916,1,17,none,NA,NA,NA,game,kg,6.9534884,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.04931552056737589,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven916,1,17,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven916,1,17,none,NA,NA,NA,game,kg,37.6,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.26666666666666666,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven951,1,18,none,NA,NA,NA,game,kg,3.63,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.02574468085106383,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven953,1,14,none,NA,NA,NA,game,kg,18.8,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.13333333333333333,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven929,1,16,none,NA,NA,NA,game,kg,6.0465116,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.0428830609929078,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven897,1,18,none,NA,NA,NA,game,kg,3.63,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.02574468085106383,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven907,1,13,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven916,1,17,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven907,1,13,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven897,1,18,none,NA,NA,NA,game,kg,8.52,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.06042553191489362,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven902,1,12,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven880,1,10,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven907,1,13,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven956,1,9,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven951,1,18,none,NA,NA,NA,game,kg,3.34,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.023687943262411346,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven953,1,14,none,NA,NA,NA,game,kg,3.6,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.025531914893617023,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven930,1,9,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven941,1,13,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven953,1,14,none,NA,NA,NA,game,kg,6.0465116,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.0428830609929078,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven941,1,13,none,NA,NA,NA,game,kg,6.0465116,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.0428830609929078,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven965,1,17,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven935,1,17,none,NA,NA,NA,game,kg,6.9534884,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.04931552056737589,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven894,1,7,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven899,1,15,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven897,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven878,1,19,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven881,1,7,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven880,1,10,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven878,1,19,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven887,1,19,none,NA,NA,NA,game,kg,1.6,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.011347517730496455,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven910,1,16,none,NA,NA,NA,game,kg,2.5,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.01773049645390071,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven911,1,19,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven907,1,13,none,NA,NA,NA,game,kg,3.6,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.025531914893617023,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven897,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven907,1,13,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven897,1,18,none,NA,NA,NA,game,kg,4.5,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.031914893617021274,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven899,1,15,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1025,1,17,none,NA,NA,NA,game,kg,2.56,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.018156028368794326,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1026,1,17,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1048,1,14,none,NA,NA,NA,game,kg,1.28,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.009078014184397163,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1048,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1029,1,18,none,NA,NA,NA,game,kg,4.88,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.03460992907801418,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1026,1,17,none,NA,NA,NA,game,kg,1.28,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.009078014184397163,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1041,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1014,1,18,none,NA,NA,NA,game,kg,1.6,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.011347517730496455,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1024,1,18,none,NA,NA,NA,game,kg,2.505,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.01776595744680851,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1037,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1030,1,18,none,NA,NA,NA,game,kg,1.6,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.011347517730496455,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1029,1,18,none,NA,NA,NA,game,kg,1.28,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.009078014184397163,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1021,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1038,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1037,1,18,none,NA,NA,NA,game,kg,1.67,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.011843971631205673,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1036,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1008,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1033,1,18,none,NA,NA,NA,game,kg,28.5,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.20212765957446807,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1043,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1012,1,15,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1023,1,15,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1014,1,15,none,NA,NA,NA,game,kg,141,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,1,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1031,1,17,none,NA,NA,NA,game,kg,4.88,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.03460992907801418,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1045,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
