"","study","outcome","id","sex","age","age_error","age_sd","age_lower","age_upper","resource","units","raw_return","raw_sd","adult_return","adult_sd","adult_se"
"1476","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m15","male",18.0451127819549,NA,NA,NA,NA,"game","kcal/h",240,NA,951.06976744186,810.173242689506,55.2533565504681
"1477","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m15","male",18.0451127819549,NA,NA,NA,NA,"game","kcal/h",662.857142857143,NA,951.06976744186,810.173242689506,55.2533565504681
"1478","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m15","male",18.0451127819549,NA,NA,NA,NA,"game","kcal/h",868.571428571428,NA,951.06976744186,810.173242689506,55.2533565504681
"1479","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m15","male",18.0451127819549,NA,NA,NA,NA,"game","kcal/h",2480,NA,951.06976744186,810.173242689506,55.2533565504681
"1480","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m16","male",19.0189760114572,NA,NA,NA,NA,"game","kcal/h",0,NA,951.06976744186,810.173242689506,55.2533565504681
"1481","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m16","male",19.0189760114572,NA,NA,NA,NA,"game","kcal/h",228.571428571429,NA,951.06976744186,810.173242689506,55.2533565504681
"1482","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m16","male",19.0189760114572,NA,NA,NA,NA,"game","kcal/h",685.714285714285,NA,951.06976744186,810.173242689506,55.2533565504681
"1483","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m16","male",19.0189760114572,NA,NA,NA,NA,"game","kcal/h",800,NA,951.06976744186,810.173242689506,55.2533565504681
"1484","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m16","male",19.0189760114572,NA,NA,NA,NA,"game","kcal/h",1302.85714285714,NA,951.06976744186,810.173242689506,55.2533565504681
"1485","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m16","male",19.0189760114572,NA,NA,NA,NA,"game","kcal/h",2514.28571428571,NA,951.06976744186,810.173242689506,55.2533565504681
"1486","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m16","male",19.0189760114572,NA,NA,NA,NA,"game","kcal/h",3040,NA,951.06976744186,810.173242689506,55.2533565504681
"1487","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",0,NA,951.06976744186,810.173242689506,55.2533565504681
"1488","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",160,NA,951.06976744186,810.173242689506,55.2533565504681
"1489","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",285.714285714286,NA,951.06976744186,810.173242689506,55.2533565504681
"1490","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",377.142857142857,NA,951.06976744186,810.173242689506,55.2533565504681
"1491","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",880,NA,951.06976744186,810.173242689506,55.2533565504681
"1492","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",1280,NA,951.06976744186,810.173242689506,55.2533565504681
"1493","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",1302.85714285714,NA,951.06976744186,810.173242689506,55.2533565504681
"1494","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",1520,NA,951.06976744186,810.173242689506,55.2533565504681
"1495","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",2422.85714285714,NA,951.06976744186,810.173242689506,55.2533565504681
"1496","Hagino_2016","Hagino_2016_Gaboon viper (Bitis gabonica)",NA,"both",NA,"interval",NA,10,16,"small_game","g/6days",0,NA,6800,NA,NA
"1497","Hagino_2016","Hagino_2016_Giant pouched rat (Cricetomys emini)",NA,"both",NA,"interval",NA,10,16,"small_game","g/6days",2551,NA,0,NA,NA
"1498","Hagino_2016","Hagino_2016_Common tortoise (Kinixys erosa)",NA,"both",NA,"interval",NA,10,16,"small_game","g/6days",0,NA,5472,NA,NA
"1499","Hagino_2016","Hagino_2016_African snail (Achatina fulica)",NA,"both",NA,"interval",NA,10,16,"small_game","g/6days",0,NA,137,NA,NA
"1500","Hagino_2016","Hagino_2016_Thomas’s dwarf galago (Galagoides thomasi)",NA,"both",NA,"interval",NA,10,16,"small_game","g/6days",236,NA,0,NA,NA
"1501","Hagino_2016","Hagino_2016_Wild yam (D. mangenotiana Mie ́ge)",NA,"both",NA,"interval",NA,10,16,"small_game","g/6days",0,NA,3300,NA,NA
"1502","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_208","female",3.5,NA,NA,NA,NA,"tubers","g/h",39,8.48528137423857,NA,NA,NA
"1503","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_208","female",3.5,NA,NA,NA,NA,"tubers","g/h",42,NA,NA,NA,NA
"1504","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_209","female",4,NA,NA,NA,NA,"tubers","g/h",67,59.39696961967,NA,NA,NA
"1505","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_7","female",4,NA,NA,NA,NA,"tubers","g/h",353,104.651803615609,NA,NA,NA
"1506","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_306","male",5,NA,NA,NA,NA,"tubers","g/h",259,18.5202591774521,NA,NA,NA
"1507","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_306","male",5,NA,NA,NA,NA,"tubers","g/h",117,68,NA,NA,NA
"1508","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_109","male",6.5,NA,NA,NA,NA,"tubers","g/h",220,NA,NA,NA,NA
"1509","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_109","male",6.5,NA,NA,NA,NA,"fruits","g/h",0,NA,NA,NA,NA
"1510","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_307","male",6.5,NA,NA,NA,NA,"tubers","g/h",254,65.0538238691624,NA,NA,NA
"1511","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_307","male",6.5,NA,NA,NA,NA,"fruits","g/h",0,NA,NA,NA,NA
"1512","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_308","male",8.2,NA,NA,NA,NA,"tubers","g/h",480,NA,NA,NA,NA
"1513","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_308","male",8.2,NA,NA,NA,NA,"tubers","g/h",211,110.851251684408,NA,NA,NA
"1514","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_308","male",8.2,NA,NA,NA,NA,"fruits","g/h",958,302.641702347842,1156,227.802546078836,93
"1515","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_308","male",8.2,NA,NA,NA,NA,"fruits","g/h",52,48,NA,NA,NA
"1516","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_214","female",8.2,NA,NA,NA,NA,"tubers","g/h",1158,601.502285947444,NA,NA,NA
"1517","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_214","female",8.2,NA,NA,NA,NA,"tubers","g/h",270,202.649944485559,NA,NA,NA
"1518","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_214","female",8.2,NA,NA,NA,NA,"fruits","g/h",600,NA,1281,347.974136969977,93
"1519","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Ondishibe_rates_g.h","Hawkes_1995_214","female",8.2,NA,NA,NA,NA,"fruits","g/h",1088,804.687516990291,2771,730.486139498896,231
"1520","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_214","female",8.2,NA,NA,NA,NA,"fruits","g/h",188,77.7817459305202,NA,NA,NA
"1521","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_214","female",8.2,NA,NA,NA,NA,"fruits","g/h",400,NA,NA,NA,NA
"1522","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_221","female",8.2,NA,NA,NA,NA,"tubers","g/h",370,232,NA,NA,NA
"1523","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_221","female",8.2,NA,NA,NA,NA,"tubers","g/h",94,76.0263112349928,NA,NA,NA
"1524","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_221","female",8.2,NA,NA,NA,NA,"fruits","g/h",780,NA,1281,347.974136969977,93
"1525","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_221","female",8.2,NA,NA,NA,NA,"fruits","g/h",236,31.1126983722081,NA,NA,NA
"1526","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_221","female",8.2,NA,NA,NA,NA,"fruits","g/h",800,NA,NA,NA,NA
"1527","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_219","female",11,NA,NA,NA,NA,"tubers","g/h",601,389.711431702997,NA,NA,NA
"1528","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_219","female",11,NA,NA,NA,NA,"tubers","g/h",197,83.282651254628,NA,NA,NA
"1529","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_219","female",11,NA,NA,NA,NA,"fruits","g/h",157,NA,NA,NA,NA
"1530","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_219","female",11,NA,NA,NA,NA,"fruits","g/h",62,107.38715006927,NA,NA,NA
"1531","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_216","female",11.5,NA,NA,NA,NA,"tubers","g/h",550,260,NA,NA,NA
"1532","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_216","female",11.5,NA,NA,NA,NA,"fruits","g/h",610,NA,1281,347.974136969977,93
"1533","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Ondishibe_rates_g.h","Hawkes_1995_216","female",11.5,NA,NA,NA,NA,"fruits","g/h",1714,NA,2771,730.486139498896,231
"1534","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_216","female",11.5,NA,NA,NA,NA,"fruits","g/h",288,64.0858798800485,NA,NA,NA
"1535","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_216","female",11.5,NA,NA,NA,NA,"fruits","g/h",487,NA,NA,NA,NA
"1536","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_18","female",11.5,NA,NA,NA,NA,"tubers","g/h",529,42.4264068711929,NA,NA,NA
"1537","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_18","female",11.5,NA,NA,NA,NA,"fruits","g/h",978,152.420471066061,1281,347.974136969977,93
"1538","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Ondishibe_rates_g.h","Hawkes_1995_18","female",11.5,NA,NA,NA,NA,"fruits","g/h",1510,786.35106663627,2771,730.486139498896,231
"1539","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_18","female",11.5,NA,NA,NA,NA,"fruits","g/h",384,234,NA,NA,NA
"1540","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_18","female",11.5,NA,NA,NA,NA,"fruits","g/h",533,NA,NA,NA,NA
"1541","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_311","male",12,NA,NA,NA,NA,"fruits","g/h",17,29.4448637286709,NA,NA,NA
"1542","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_19","female",13.6,NA,NA,NA,NA,"tubers","g/h",1100,NA,NA,NA,NA
"1543","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_19","female",13.6,NA,NA,NA,NA,"tubers","g/h",484,274.342851191716,NA,NA,NA
"1544","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_19","female",13.6,NA,NA,NA,NA,"fruits","g/h",844,124.450793488832,1281,347.974136969977,93
"1545","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Ondishibe_rates_g.h","Hawkes_1995_19","female",13.6,NA,NA,NA,NA,"fruits","g/h",2040,NA,2771,730.486139498896,231
"1546","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_19","female",13.6,NA,NA,NA,NA,"fruits","g/h",308,11.3137084989848,NA,NA,NA
"1547","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_19","female",13.6,NA,NA,NA,NA,"fruits","g/h",588,NA,NA,NA,NA
"1548","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_122","male",14,NA,NA,NA,NA,"fruits","g/h",1025,22.6274169979695,1156,227.802546078836,93
"1549","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_122","male",14,NA,NA,NA,NA,"fruits","g/h",32,55.4256258422041,NA,NA,NA
"1550","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_122","male",14,NA,NA,NA,NA,"fruits","g/h",0,NA,NA,NA,NA
"1551","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_317","male",14,NA,NA,NA,NA,"tubers","g/h",229,148.956369450923,NA,NA,NA
"1552","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_317","male",14,NA,NA,NA,NA,"fruits","g/h",923,31.1126983722081,1156,227.802546078836,93
"1553","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_317","male",14,NA,NA,NA,NA,"fruits","g/h",33,53.665631459995,NA,NA,NA
"1554","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_317","male",14,NA,NA,NA,NA,"fruits","g/h",0,NA,NA,NA,NA
"1555","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_119","male",14,NA,NA,NA,NA,"fruits","g/h",29,41.0121933088198,NA,NA,NA
"1556","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_119","male",14,NA,NA,NA,NA,"fruits","g/h",0,NA,NA,NA,NA
"1557","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_316","male",14,NA,NA,NA,NA,"tubers","g/h",271,NA,NA,NA,NA
"1558","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_316","male",14,NA,NA,NA,NA,"fruits","g/h",965,NA,1156,227.802546078836,93
"1559","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Ondishibe_rates_g.h","Hawkes_1995_316","male",14,NA,NA,NA,NA,"fruits","g/h",977,NA,NA,NA,NA
"1560","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_316","male",14,NA,NA,NA,NA,"fruits","g/h",0,0,NA,NA,NA
"1561","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_125","male",15,NA,NA,NA,NA,"tubers","g/h",2145,NA,NA,NA,NA
"1562","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_125","male",15,NA,NA,NA,NA,"fruits","g/h",1248,48,1156,227.802546078836,93
"1563","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Ondishibe_rates_g.h","Hawkes_1995_125","male",15,NA,NA,NA,NA,"fruits","g/h",2033,NA,NA,NA,NA
"1564","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_125","male",15,NA,NA,NA,NA,"fruits","g/h",217,56,NA,NA,NA
"1565","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_318","male",17,NA,NA,NA,NA,"fruits","g/h",39,55.1543289325507,NA,NA,NA
"1566","Hawkes_1995","Hawkes_1995_Table_5_Ondishibe",NA,"female",8.38888888888889,NA,3.80507701776339,3.5,13.6,"fruit","g/h",1547,416,2771,730.486139498896,231
"1567","Hawkes_1995","Hawkes_1995_Table_5_Ondishibe",NA,"male",11.4727272727273,NA,4.1337854102725,5,17,"fruit","g/h",1505,746.704760932994,NA,NA,NA
"1568","Hawkes_1995","Hawkes_1995_Table_5_Ondishibe",NA,"both",10.085,NA,4.19137899679054,3.5,17,"fruit","g/h",1533,46.5403051128804,2771,730.486139498896,231
"1569","Hawkes_1995","Hawkes_1995_Table_5_Tafabe",NA,"female",8.38888888888889,NA,3.80507701776339,3.5,13.6,"fruit","g/h",762,160.996894379985,1281,347.974136969977,93
"1570","Hawkes_1995","Hawkes_1995_Table_5_Tafabe",NA,"male",11.4727272727273,NA,4.1337854102725,5,17,"fruit","g/h",1024,129.691942694988,1156,227.802546078836,93
"1571","Hawkes_1995","Hawkes_1995_Table_5_Tafabe",NA,"both",10.085,NA,4.19137899679054,3.5,17,"fruit","g/h",893,196.06121493044,1244,308.577380894971,69
"1572","Hawkes_1995","Hawkes_1995_Table_6_tin_measured_rates_Cal.h",NA,"female",8.38888888888889,"distribution",3.80507701776339,3.5,13.6,"fruit","kcal/h",823,174.413302244984,1383,374.165738677394,100
"1573","Hawkes_1995","Hawkes_1995_Table_6_stashing_rate_Cal.h",NA,"female",8.38888888888889,"distribution",3.80507701776339,3.5,13.6,"fruit","kcal/h",281,90.6311204829776,866,264,66
"1574","Hawkes_1995","Hawkes_1995_Table_6_Consumption_rate_Cal.h",NA,"female",8.38888888888889,"distribution",3.80507701776339,3.5,13.6,"fruit","kcal/h",354,26.944387170615,379,53.6003731330296,13
"1575","Hawkes_1995","Hawkes_1995_Table_6_tin_measured_rates_Cal.h",NA,"male",11.4727272727273,"distribution",4.1337854102725,5,17,"fruit","kcal/h",1106,140.872282582487,1248,244.948974278318,100
"1576","Hawkes_1995","Hawkes_1995_Table_6_stashing_rate_Cal.h",NA,"male",11.4727272727273,"distribution",4.1337854102725,5,17,"fruit","kcal/h",59,79.6743371481683,147,230.252035821619,94
"1577","Hawkes_1995","Hawkes_1995_Table_6_Consumption_rate_Cal.h",NA,"male",11.4727272727273,"distribution",4.1337854102725,5,17,"fruit","kcal/h",384,50.5964425626941,508,45.254833995939,16
"1578","Hawkes_1995","Hawkes_1995_Table_6_tin_measured_rates_Cal.h",NA,"both",10.085,"distribution",4.19137899679054,3.5,17,"fruit","kcal/h",964,211.872603231281,1342.5,626.795495032146,140.155733488251
"1579","Hawkes_1995","Hawkes_1995_Table_6_stashing_rate_Cal.h",NA,"both",10.085,"distribution",4.19137899679054,3.5,17,"fruit","kcal/h",123,123.036579926459,669.909090909091,490.52420939236,104.580112832221
"1580","Hawkes_1995","Hawkes_1995_Table_6_Consumption_rate_Cal.h",NA,"both",10.085,"distribution",4.19137899679054,3.5,17,"fruit","kcal/h",373,8,420.28,92.835759601942,18.5671519203884
"1581","Kramer_2009a","Kramer_2009a_fig5_sr",NA,"female",NA,"interval",NA,6,14,"roots","g/h",663.306451612903,655.908469922226,1797.04301075269,742.773238456338,110.726096870402
"1582","Kramer_2009a","Kramer_2009a_fig5_lr",NA,"female",NA,"interval",NA,6,14,"roots","g/h",762.096774193548,1481.85483870968,2893.14516129032,1736.61362538946,200.526868819395
"1583","Kramer_2009a","Kramer_2009a_fig5_m",NA,"female",NA,"interval",NA,6,14,"fruit","g/h",1834.67741935484,1468.69153524571,3650.5376344086,1238.40223209163,130.976375094018
"1584","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f12","female",18.3618130214157,NA,NA,NA,NA,"mixed","net kcal/h",496.000635450176,NA,1891.57436833902,1062.82538387073,151.832197695819
"1585","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f12","female",18.3618130214157,NA,NA,NA,NA,"mixed","net kcal/h",743.06366416458,NA,1891.57436833902,1062.82538387073,151.832197695819
"1586","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f12","female",18.3618130214157,NA,NA,NA,NA,"mixed","net kcal/h",1854.8472933794,NA,1891.57436833902,1062.82538387073,151.832197695819
"1587","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f12","female",18.3618130214157,NA,NA,NA,NA,"mixed","net kcal/h",2081.32173636761,NA,1891.57436833902,1062.82538387073,151.832197695819
"1588","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f12","female",18.3618130214157,NA,NA,NA,NA,"mixed","net kcal/h",2215.14754358791,NA,1891.57436833902,1062.82538387073,151.832197695819
"1589","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f13","female",17.3307645996388,NA,NA,NA,NA,"mixed","net kcal/h",732.769371301481,NA,1891.57436833902,1062.82538387073,151.832197695819
"1590","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f13","female",17.3307645996388,NA,NA,NA,NA,"mixed","net kcal/h",753.35795702768,NA,1891.57436833902,1062.82538387073,151.832197695819
"1591","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f13","female",17.3307645996388,NA,NA,NA,NA,"mixed","net kcal/h",948.949521426584,NA,1891.57436833902,1062.82538387073,151.832197695819
"1592","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f14","female",15.3104670164273,NA,NA,NA,NA,"mixed","net kcal/h",640.120735533578,NA,1891.57436833902,1062.82538387073,151.832197695819
"1593","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f14","female",15.3104670164273,NA,NA,NA,NA,"mixed","net kcal/h",1175.42396441479,NA,1891.57436833902,1062.82538387073,151.832197695819
"1594","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f15","female",14.2654855078696,NA,NA,NA,NA,"mixed","net kcal/h",238.64331387267,NA,1891.57436833902,1062.82538387073,151.832197695819
"1595","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f15","female",14.2654855078696,NA,NA,NA,NA,"mixed","net kcal/h",310.703363914372,NA,1891.57436833902,1062.82538387073,151.832197695819
"1596","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f16","female",12.2591210114389,NA,NA,NA,NA,"mixed","net kcal/h",279.820485325071,NA,1891.57436833902,1062.82538387073,151.832197695819
"1597","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f16","female",12.2591210114389,NA,NA,NA,NA,"mixed","net kcal/h",506.294928313276,NA,1891.57436833902,1062.82538387073,151.832197695819
"1598","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f16","female",12.2591210114389,NA,NA,NA,NA,"mixed","net kcal/h",547.472099765676,NA,1891.57436833902,1062.82538387073,151.832197695819
"1599","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f16","female",12.2591210114389,NA,NA,NA,NA,"mixed","net kcal/h",763.652249890781,NA,1891.57436833902,1062.82538387073,151.832197695819
"1600","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f16","female",12.2591210114389,NA,NA,NA,NA,"mixed","net kcal/h",1175.42396441479,NA,1891.57436833902,1062.82538387073,151.832197695819
"1601","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f17","female",9.22170809323127,NA,NA,NA,NA,"mixed","net kcal/h",423.940585408474,NA,1891.57436833902,1062.82538387073,151.832197695819
"1602","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f17","female",9.22170809323127,NA,NA,NA,NA,"mixed","net kcal/h",485.706342587076,NA,1891.57436833902,1062.82538387073,151.832197695819
"1603","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f17","female",9.22170809323127,NA,NA,NA,NA,"mixed","net kcal/h",557.766392628776,NA,1891.57436833902,1062.82538387073,151.832197695819
"1604","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f18","female",7.41040681173131,NA,NA,NA,NA,"mixed","net kcal/h",300.409071051272,NA,1891.57436833902,1062.82538387073,151.832197695819
"1605","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f19","female",6.24002752214672,NA,NA,NA,NA,"mixed","net kcal/h",300.409071051272,NA,1891.57436833902,1062.82538387073,151.832197695819
"1606","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f20","female",4.31726154640062,NA,NA,NA,NA,"mixed","net kcal/h",0,NA,1891.57436833902,1062.82538387073,151.832197695819
"1607","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f21","female",1.30771480175453,NA,NA,NA,NA,"mixed","net kcal/h",300.409071051272,NA,1891.57436833902,1062.82538387073,151.832197695819
"1608","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m10","male",19.7704502439617,NA,NA,NA,NA,"mixed","net kcal/h",3039.00944001838,NA,2865.88293711127,936.107482347114,176.907685622661
"1609","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m10","male",19.7704502439617,NA,NA,NA,NA,"mixed","net kcal/h",1720.24495394866,NA,2865.88293711127,936.107482347114,176.907685622661
"1610","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m11","male",18.762567067771,NA,NA,NA,NA,"mixed","net kcal/h",2522.05376147905,NA,2865.88293711127,936.107482347114,176.907685622661
"1611","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m11","male",18.762567067771,NA,NA,NA,NA,"mixed","net kcal/h",1614.74379506308,NA,2865.88293711127,936.107482347114,176.907685622661
"1612","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m11","male",18.762567067771,NA,NA,NA,NA,"mixed","net kcal/h",1414.29159318048,NA,2865.88293711127,936.107482347114,176.907685622661
"1613","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m11","male",18.762567067771,NA,NA,NA,NA,"mixed","net kcal/h",380.380236101822,NA,2865.88293711127,936.107482347114,176.907685622661
